Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2024_BTC_38287_1,125/ACE/NIT/Infra/BTC/22-23/66,Construction of Martyr Sujit Narzary Memorial Auditorium at Dhansri Constituency in Udalguri District. (TN_42_37_R1),Construction of Martyr Sujit Narzary Memorial Auditorium at Dhansri Constituency in Udalguri District.,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,01-Aug-2024 09:00 AM,NA ,180.0,No ,No,Online,16-Aug-2024 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Udalguri,781346.0,2.0,"89,30,177",Debaraj Baro,"8,929,500",Accepted-AOC,16-Sep-2024,,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2024_BTC_38580_1,No. ACE-106/PWD/IFB/PT-I/,"Administrative Approval for an amount of Rs.24.94000 Lakh only for Modernization of Academic Building of Chirang Polytechnic, Bijni under SOPD during the year 2023-24. Pkg No.TN_07_1","Administrative Approval for an amount of Rs.24.94000 Lakh only for Modernization of Academic Building of Chirang Polytechnic, Bijni under SOPD during the year 2023-24. Pkg No.TN_07_1",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,21-Aug-2024 04:00 PM,NA ,180.0,No ,No,Online,06-Sep-2024 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Chr,783390.0,2.0,"23,75,131",M/S. STAR BHARAT CONSTRUCTION,"2,374,816.73",Rejected-AOC,23-Sep-2024,,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2024_BTC_38589_1,27/KOJ/NIT/Pt-II/2023-24/114,"Finishing works of newly constructed 2nd Floor Vertically extended portion etc. of the Oo the CHD, FCS and CA, BTC, Kokrajhar 2nd Phase for the financial year 2024-25. TN No.08_01","Finishing works of newly constructed 2nd Floor Vertically extended portion etc. of the Oo the CHD, FCS and CA, BTC, Kokrajhar 2nd Phase for the financial year 2024-25. TN No.08_01",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,22-Aug-2024 10:30 AM,NA ,180.0,No ,No,Online,13-Sep-2024 11:00 AM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,783370.0,2.0,"47,98,753",DHANAPATI ADHIKARY,"4,798,730.65",Rejected-AOC,27-Sep-2024,,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2024_BTC_38590_1,27/KOJ/NIT/Pt-II/2023-24/114,"Repairing and Renovation of the CSB Office Building, including Electrification, Furniture and Accessories at Kokrajhar. TN No.08_02","Repairing and Renovation of the CSB Office Building, including Electrification, Furniture and Accessories at Kokrajhar. TN No.08_02",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,22-Aug-2024 10:30 AM,NA ,180.0,No ,No,Online,13-Sep-2024 11:00 AM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,783370.0,2.0,"99,09,000",PREMJIT NARZARY,"9,906,000",Rejected-AOC,27-Sep-2024,,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2024_CD_37856_1,HF/ENGG-3561/23-24/53,"Renovation of A-Type office Building of the office of the Asstt. Registrar of Coop Societies, Tinsukia, Assam","Renovation of A-Type office Building of the office of the Asstt. Registrar of Coop Societies, Tinsukia, Assam",Works,Open Tender,Item Wise,Civil Works,No,No,NA ,03-Jul-2024 12:35 PM,05-Jul-2024 11:00 AM ,90.0,No ,No,Online,11-Jul-2024 11:00 AM,Cooperation Department||Assam State Co-operative Housing Federation Ltd.(HOUSEFED),Tinsukia,786125.0,2.0,"22,93,500",Bibhananda Gogoi,"2,292,587",Accepted-AOC,10-Sep-2024,,Cooperation Department||Assam State Co-operative Housing Federation Ltd.(HOUSEFED)
2024_DHTS_38156_1,"APT/Seri/103/2023/19/344,dtd 22.7.24",Supply of Rearing equipments for Som beneficiaries,"Supply of Rearing equipments for Som beneficiary in Five districts of Assam i.e. Kamrup, Jorhat, Lakhimpur, Dhemaji and Charaideo under APART",Goods,Open Tender,Item Rate,Pesticide,No,No,NA ,24-Jul-2024 05:00 PM,NA ,60.0,No ,No,Not Applicable,12-Aug-2024 01:00 PM,Department of Handloom Textile and Sericulture||Directorate of Sericulture,Guwahati-22,781022.0,2.0,,Salasar Agro Service,"4,222,800",Not Admitted-Fee/PreQual/Technical,17-Sep-2024,,Department of Handloom Textile and Sericulture||Directorate of Sericulture
2024_DoIT_37513_1,AEDC/AS/2024-25/001,Supply of Network Accessories,Supply of Network Accessories,Works,Open Tender,Item Wise,Network /Communication Equipments,No,No,NA ,31-May-2024 04:00 PM,NA ,365.0,No ,No,Online,17-Jul-2024 11:30 AM,Principal Secretary-Department of Information Technology||Assam Electronics Development Corporation Ltd-DoIT||Store and Purchase - AMTRON - DoIT,Guwahati,781021.0,2.0,,DIGI QUEST,"83,272,310",Rejected-Finance,29-Aug-2024,,Principal Secretary-Department of Information Technology||Assam Electronics Development Corporation Ltd-DoIT||Store and Purchase - AMTRON - DoIT
2024_DoIT_37667_1,AEDC/HRD/RFP/Mediclaim/24-25/1,Group Mediclaim Floater basis and Group Accidental Insurance Policy,Group Mediclaim to the working and retired employees and their dependent family members and Group Accidental Insurance facilities to the working employees,Services,Open Tender,Item Rate,Miscellaneous Services,No,Yes,NA ,20-Jun-2024 03:00 PM,,90.0,No ,No,Online,10-Jul-2024 03:00 PM,Principal Secretary-Department of Information Technology||Assam Electronics Development Corporation Ltd-DoIT||Store and Purchase - AMTRON - DoIT,Guwahati,781021.0,2.0,,NATIONAL INSURANCE COMPANY LIMITED,"4,522,850",Accepted-AOC,20-Jul-2024,,Principal Secretary-Department of Information Technology||Assam Electronics Development Corporation Ltd-DoIT||Store and Purchase - AMTRON - DoIT
2024_DOT_37356_1,ATDC/CS/652/2024/5383 dt. 11.03.2024,Construction of Nagaon Tourist Lodge (Completion of remaining works of Nagaon New Tourist Lodge),Construction of Nagaon Tourist Lodge (Completion of remaining works of Nagaon New Tourist Lodge),Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,16-Mar-2024 02:00 PM,20-Mar-2024 12:00 PM ,180.0,No ,No,Online,23-Apr-2024 01:00 PM,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,Nagaon,782001.0,2.0,"1,78,31,299",YSM Construction & Co.,"16,048,169.1",Not Admitted-Fee/PreQual/Technical,30-Sep-2024,,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT
2024_DoWR_35171_2,GHY EAST/2024-25/M AND R/I,Procurement of flood fighting materials (Mega Bag) for water Resources Department for the year 2024-25 Zone A.,Procurement of flood fighting materials (Mega Bag) for water Resources Department for the year 2024-25 Zone A.,Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,11-Jun-2024 06:30 PM,NA ,180.0,No ,No,Online,25-Jun-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Guwahati,781029.0,2.0,"1,17,76,400",MODI ENTERPRISE,"10,598,800",Accepted-AOC,11-Sep-2024,,Department of Water Resources||Chief Engineer - DoWR
2024_DoWR_36022_2,S SALMARA/2023-24/NIDA/I,"Pro-siltation measures to protect Sukchar, Borobalu and its adjoining areas from the erosion of river Brahmaputra.","Pro-siltation measures to protect Sukchar, Borobalu and its adjoining areas from the erosion of river Brahmaputra.",Works,Open Tender,Works,Civil Works,No,No,NA ,09-Mar-2024 06:30 PM,NA ,180.0,No ,No,Online,16-Mar-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,SOUTH SALMARA,783127.0,2.0,"2,94,11,743",shoiab khan,"26,470,569",Accepted-AOC,21-Sep-2024,,Department of Water Resources||Chief Engineer - DoWR
2024_DoWR_36058_2,NALBARI/2023-24/NIDA/I,Raising and strengthening of Pagladia L/B embankment from Ch 0.00 m (G.K. Ali) to Ch 4000.00 m including construction of sluice gate at Ch 1590.00 m and A/E works at different reaches. RETENDER,Raising and strengthening of Pagladia L/B embankment from Ch 0.00 m (G.K. Ali) to Ch 4000.00 m including construction of sluice gate at Ch 1590.00 m and A/E works at different reaches.,Works,Open Tender,Works,Civil Works,No,No,NA ,04-Apr-2024 06:00 PM,NA ,180.0,No ,No,Online,18-Apr-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,NALBARI,781335.0,2.0,"10,73,73,026",PG CONSTRUCTION,"107,290,181.84",Rejected-AOC,20-Sep-2024,,Department of Water Resources||Chief Engineer - DoWR
2024_DoWR_36059_2,W KARBI ANGLONG/2023-24/NIDA/I,Anti Erosion measure to protect Baligaon near Mugasong L. P. School from the erosion of river Kopili in West Karbi Anglong District.,Anti Erosion measure to protect Baligaon near Mugasong L. P. School from the erosion of river Kopili in West Karbi Anglong District.,Works,Open Tender,Works,Civil Works,No,No,NA ,04-Apr-2024 06:00 PM,NA ,180.0,No ,No,Online,18-Apr-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,WEST KARBI ANGLONG,782441.0,2.0,"2,94,11,739",Sri Manoj Pareek,"29,350,738.42",Rejected-AOC,20-Sep-2024,,Department of Water Resources||Chief Engineer - DoWR
2024_DoWR_36167_2,DIPHU/2023-24/NIDA/I,Protection of Langteng Village at Dengaon from the erosion of river Harina in East Karbi Anglong District.,Protection of Langteng Village at Dengaon from the erosion of river Harina in East Karbi Anglong District.,Works,Open Tender,Works,Civil Works,No,No,NA ,09-Mar-2024 06:30 PM,NA ,180.0,No ,No,Online,16-Mar-2024 03:35 PM,Department of Water Resources||Chief Engineer - DoWR,DIPHU,782460.0,2.0,"2,45,09,811",BABU TOKBI,"22,058,830",Accepted-AOC,21-Sep-2024,,Department of Water Resources||Chief Engineer - DoWR
2024_DoWR_36833_1,CHARAIDEO/2023-24/SOPD-G/III,Protection of Borahi Kochari area of Desang left bank from the erosion of river Desang under Sonari L.A.C.,Protection of Borahi Kochari area of Desang left bank from the erosion of river Desang under Sonari L.A.C.,Works,Open Tender,Works,Civil Works,No,No,NA ,02-Mar-2024 06:55 PM,NA ,180.0,No ,No,Online,07-Mar-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Charaideo,785690.0,2.0,"2,70,79,059",SANTOSH GARODIA,"24,371,153",Rejected-AOC,20-Sep-2024,,Department of Water Resources||Chief Engineer - DoWR
2024_DoWR_36859_2,NALBARI/2022-23/SOPD G/III,Breach closing works on R/B embankment of river Mora-Pagladia(DRDA Bund) at Bhojkuchi-Barpit area RETENDER.,Breach closing works on R/B embankment of river Mora-Pagladia(DRDA Bund) at Bhojkuchi-Barpit area.,Works,Open Tender,Works,Civil Works,No,No,NA ,11-Jun-2024 06:30 PM,NA ,180.0,No ,No,Online,25-Jun-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,NALBARI,781335.0,2.0,"35,58,500",SATISH DEKA,"3,202,650.91",Rejected-Technical,11-Sep-2024,,Department of Water Resources||Chief Engineer - DoWR
2024_DoWR_37039_1,MORIGAON/2023-24/NIDA/II,Construction and shifting of HT and LT line along with dismantling works due to construction of embankment from Dighaliati to Khatobori.,Construction and shifting of HT and LT line along with dismantling works due to construction of embankment from Dighaliati to Khatobori.,Works,Open Tender,Works,Civil Works,No,No,NA ,08-Mar-2024 09:00 AM,NA ,180.0,No ,No,Online,18-Mar-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Morigaon,782105.0,2.0,"1,55,08,108",Ratna Bikash Deka,"13,957,298",Accepted-AOC,13-Sep-2024,,Department of Water Resources||Chief Engineer - DoWR
2024_DoWR_37410_1,DIBRUGARH/2023-24/NIDA/I,"Protection of DTP Dyke from Stone Spur No. IV to VIII and Aithan bund from the erosion of River Brahmaputra- Ph-I, Package 6","Protection of DTP Dyke from Stone Spur No. IV to VIII and Aithan bund from the erosion of River Brahmaputra- Ph-I, Package 6",Services,Open Tender,Works,Consultancy,No,No,NA ,19-Mar-2024 06:30 PM,NA ,180.0,No ,No,Online,27-Mar-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,DIBRUGARH,786001.0,2.0,"34,88,330",Kishur Konwar,"3,488,316.2",Accepted-AOC,09-Sep-2024,,Department of Water Resources||Chief Engineer - DoWR
2024_DoWR_37465_1,MORIGAON/2023-24/M AND R/III,M and R to protect Sotabori ring bund from erosion of river Kopilli for the year 2023-24.,M and R to protect Sotabori ring bund from erosion of river Kopilli for the year 2023-24.,Works,Open Tender,Works,Civil Works,No,No,NA ,28-Mar-2024 06:40 PM,NA ,180.0,No ,No,Online,08-Apr-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Morigaon,782105.0,2.0,"1,51,64,857",Shashi Devi Bajaj,"15,155,666.23",Rejected-AOC,20-Sep-2024,,Department of Water Resources||Chief Engineer - DoWR
2024_DoWR_38100_1,GHY EAST/2024-25/SOPD-G/XII,Procurement of Flood fighting materials (PSC Porcupine) for Water Resources Department for the year 2024-25 (Zone-F).,Procurement of Flood fighting materials (PSC Porcupine) for Water Resources Department for the year 2024-25 (Zone-F).,Works,Open Tender,Works,Civil Works,No,No,NA ,19-Jul-2024 06:30 PM,NA ,180.0,No ,No,Online,31-Jul-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Guwahati,781029.0,2.0,"1,98,74,210",Ashit Roy,"17,886,948.12",Accepted-AOC,13-Sep-2024,,Department of Water Resources||Chief Engineer - DoWR
2024_DU_37663_1,DU/PC/TQ/187/1163,Renovation of Computer Centre/E Campus at Dibrugarh University,Renovation of Computer Centre/E Campus at Dibrugarh University,Works,Open Tender,Works,Civil Works,No,No,NA ,20-Jun-2024 03:00 PM,NA ,45.0,No ,No,Online,19-Jul-2024 02:00 PM,Dibrugarh University,Dibrugarh University,786004.0,2.0,"99,18,800",PRAKASH SARMAH,"8,926,920",Rejected-AOC,30-Sep-2024,,Dibrugarh University
2024_ED_36050_1,BJEX02.BAJALI E Bid / 2024,GRANT OF IMFL OFF SHOP AT MILANPUR PATHSALA BUS STAND,GRANT OF IMFL OFF SHOP AT MILANPUR PATHSALA BUS STAND,Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,08-Feb-2024 10:00 AM,16-Feb-2024 11:00 AM ,180.0,No ,No,Online,29-Feb-2024 11:00 AM,Excise Department||Commissioner of Excise - ED||O/o SE-Bajali-ED,BAJALI,781325.0,2.0,"2,00,000",SRI KAILASH TALUKDAR,"5,600,200",Rejected-AOC,26-Sep-2024,,Excise Department||Commissioner of Excise - ED||O/o SE-Bajali-ED
2024_ED_36051_1,BJEX02.BAJALI E Bid / 2024,GRANT OF IMFL OFF SHOP AT KUKUWATABATABARI,GRANT OF IMFL OFF SHOP AT KUKUWATABATABARI,Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,08-Feb-2024 10:00 AM,16-Feb-2024 11:00 AM ,180.0,No ,No,Online,29-Feb-2024 11:00 AM,Excise Department||Commissioner of Excise - ED||O/o SE-Bajali-ED,BAJALI,781325.0,2.0,"2,00,000",SANTANU KUMAR DAS,"1,510,000",Accepted-AOC,26-Sep-2024,,Excise Department||Commissioner of Excise - ED||O/o SE-Bajali-ED
2024_ED_36052_1,BJEX02.BAJALI E Bid / 2024,GRANT OF IMFL OFF SHOP AT PATACHARKUCHI MAIN CHOWK,GRANT OF IMFL OFF SHOP AT PATACHARKUCHI MAIN CHOWK,Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,08-Feb-2024 10:00 AM,16-Feb-2024 11:00 AM ,180.0,No ,No,Online,29-Feb-2024 11:00 AM,Excise Department||Commissioner of Excise - ED||O/o SE-Bajali-ED,BAJALI,781325.0,2.0,"2,00,000",DHIREN KALITA,"3,650,599",Accepted-AOC,19-Sep-2024,,Excise Department||Commissioner of Excise - ED||O/o SE-Bajali-ED
2024_ED_36053_1,BJEX02.BAJALI E Bid / 2024,GRANT of IMFL OFF Shop at Rahadhar Birkala,GRANT of IMFL OFF Shop at Rahadhar Birkala,Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,08-Feb-2024 10:00 AM,16-Feb-2024 11:00 AM ,180.0,No ,No,Online,29-Feb-2024 11:00 AM,Excise Department||Commissioner of Excise - ED||O/o SE-Bajali-ED,BAJALI,781325.0,2.0,"2,00,000",BIDISHA TALUKDAR,"5,109,993",Accepted-AOC,24-Sep-2024,,Excise Department||Commissioner of Excise - ED||O/o SE-Bajali-ED
2024_ED_36054_1,BJEX02.BAJALI E Bid / 2024,GRANT of IMFL OFF Shop at Pathsala Town,GRANT of IMFL OFF Shop at Pathsala Town,Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,08-Feb-2024 10:00 AM,16-Feb-2024 11:00 AM ,180.0,No ,No,Online,29-Feb-2024 11:00 AM,Excise Department||Commissioner of Excise - ED||O/o SE-Bajali-ED,BAJALI,781325.0,2.0,"2,00,000",SRI PRATUL KALITA,"5,252,052",Rejected-AOC,19-Sep-2024,,Excise Department||Commissioner of Excise - ED||O/o SE-Bajali-ED
2024_ED_36439_1,GEX.78/2023-2024/481,"GRANT OF IMFL OFF LICENSE AT CHUNGAJAN, DHANSIRI-SARUPATHAR SUB-DIVISION, GOLAGHAT","GRANT OF IMFL OFF LICENSE AT CHUNGAJAN, DHANSIRI-SARUPATHAR SUB-DIVISION, GOLAGHAT",Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,20-Feb-2024 11:00 AM,23-Feb-2024 11:00 AM ,180.0,No ,No,Online,02-Mar-2024 10:00 AM,Excise Department||Commissioner of Excise - ED||O/o SE-Golaghat - ED,"CHUNGAJAN,DHANSIRI-SARUPATHAR SUB-DIVISION",785601.0,2.0,,DEBABORT PHUKAN,"200,000",Accepted-AOC,12-Sep-2024,,Excise Department||Commissioner of Excise - ED||O/o SE-Golaghat - ED
2024_GMDA_36764_1,GMDA/DEV/97/2023/17 Dated 27/02/2024,Cleaning and Removal of water hyacinth from Deepor Beel near NH 17 at Dharapur,Cleaning and Removal of water hyacinth from Deepor Beel near NH 17 at Dharapur,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,29-Feb-2024 03:00 PM,NA ,180.0,No ,No,Online,22-Mar-2024 03:00 PM,Guwahati Metropolitan Development Authority||Guwahati Development Department - GMDA,Guwahati,781005.0,2.0,"88,60,000",Bhaba Kanta Nath,"8,855,004",Accepted-AOC,27-Sep-2024,,Guwahati Metropolitan Development Authority||Guwahati Development Department - GMDA
2024_GU_35794_1,T/23-24/261 Dated 29.01.2024,"Supply-installation and commissioning of Floating Fish feed mill at Aquaculture and Biodiversity Centre, Gauhati University","Supply-installation and commissioning of Floating Fish feed mill at Aquaculture and Biodiversity Centre, Gauhati University",Works,Open Tender,Item Rate,Composite Works,No,No,NA ,30-Jan-2024 02:00 PM,15-Feb-2024 02:00 PM ,180.0,No ,No,Online,23-Feb-2024 02:00 PM,Gauhati University,Gauhati University,781014.0,2.0,"24,50,000",Techno Feeder Private Limited,"2,420,000",Rejected-Technical,27-Sep-2024,,Gauhati University
2024_HE_39004_1,SSMB/DBT/2024/T-036,"Supply of FPLC Chromatography column in the laboratory of Swahid Smriti Mahavidyalaya, Belsor Nalbari",Supply of FPLC Chromatography column in the laboratory,Goods,Open Tender,Supply,Laboratory and scientific equipment,No,No,NA ,14-Sep-2024 11:00 AM,NA ,30.0,No ,No,Online,18-Sep-2024 11:15 AM,Department of Higher Education||Directorate of Higher Education||Swahid Smriti Mahavidyalaya,"Nalbari, Belsor",781304.0,2.0,"20,000",SYMBIO SCIENTIFIC PRIVATE LIMITED,"19,990",Accepted-AOC,27-Sep-2024,,Department of Higher Education||Directorate of Higher Education||Swahid Smriti Mahavidyalaya
2024_HFWD_36855_1,Essential Gloves 2024,Supply of Essential Gloves,Essential Gloves,Goods,Open Tender,Item Rate,Medicines,No,No,NA ,02-Mar-2024 06:00 PM,08-Mar-2024 11:00 AM ,180.0,No ,No,Online,22-Mar-2024 04:00 PM,Health and Family Welfare Department||Assam Medical Services Corporation Limited,AMSCL,781026.0,2.0,,Vijayalakshmi Health and Surgicals Pvt Ltd,100.0,Rejected-Technical,25-Sep-2024,,Health and Family Welfare Department||Assam Medical Services Corporation Limited
2024_HFWD_36879_1,"supply of Equipments, Media and Consumables for Embryology Laboratory at GMCH IVF Centre, HMS, GMCH","supply of Equipments, Media and Consumables for Embryology Laboratory at GMCH IVF Centre, HMS, GMCH, Guwahati","supply of Equipments, Media and Consumables for Embryology Laboratory at GMCH IVF Centre, HMS, GMCH, Guwahati",Goods,Open Tender,Item Wise,Laboratory and scientific equipment,No,No,NA ,04-Mar-2024 04:00 PM,08-Mar-2024 01:00 PM ,365.0,No ,No,Online,27-Mar-2024 04:00 PM,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD,"GMCH, Bhangagarh, Guwahati",781032.0,2.0,,Intermedics Healthcare llp,"84,193",Accepted-AOC,09-Sep-2024,,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD
2024_HFWD_37187_1,MCH/HMS/2023/296/Pt-II/8,"supply of linen item for various departments required at GMCH, Guwahati","supply of linen item for various departments required at GMCH, Guwahati",Goods,Open Tender,Item Wise,Uniforms/Curtains/Clothes,No,No,NA ,13-Mar-2024 04:00 PM,18-Mar-2024 12:00 PM ,365.0,No ,No,Online,04-Apr-2024 04:00 PM,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD,"GMCH, Bhangagarh, Guwahati",781032.0,2.0,,CREATIVE ASSOCIATE,"10,251",Accepted-AOC,10-Sep-2024,,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD
2024_HFWD_37535_1,MCH/HMS/2023/307/129,Supply of Instruments for Paediatric Ophthalmology and Orthoptic evaluation,Supply of Instruments for Paediatric Ophthalmology and Orthoptic evaluation,Goods,Open Tender,Item Wise,Laboratory and scientific equipment,No,No,NA ,06-Jun-2024 06:15 PM,11-Jun-2024 01:00 PM ,365.0,No ,No,Online,21-Jun-2024 04:00 PM,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD,GMCH Bhangagarh Ghy 32,781032.0,2.0,,MAINDEOR ENTERPRISE,"1,691,950.4",Accepted-AOC,21-Sep-2024,,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD
2024_HFWD_37536_1,MCH/HMS/2023/286/80,"Supply of Surgical Items under Paediatric Surgery Department of GMCH, Guwahati","Supply of Surgical Items under Paediatric Surgery Department of GMCH, Guwahati",Goods,Open Tender,Item Wise,Laboratory and scientific equipment,No,No,NA ,07-Jun-2024 02:00 PM,11-Jun-2024 02:00 PM ,365.0,No ,No,Online,21-Jun-2024 04:00 PM,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD,"GMCH, Bhangarh, Guwahati",781032.0,2.0,,S&P HEALTHCARE,"481,566",Accepted-AOC,09-Sep-2024,,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD
2024_HFWD_37860_1,Framework Agrrement 27 drugs,Framework agreemnt,tenders for empanelment of manufacturers for supply of Essential drugs,Goods,Open Tender,Empanelment,Medicines,No,No,NA ,04-Jul-2024 02:00 PM,11-Jul-2024 03:00 PM ,180.0,No ,No,Online,08-Aug-2024 04:00 PM,Health and Family Welfare Department||Assam Medical Services Corporation Limited,AMSCL,781026.0,1.0,,SAMARTH LIFE SCIENCES PVT. LTD.,1.0,Rejected-Technical,12-Sep-2024,,Health and Family Welfare Department||Assam Medical Services Corporation Limited
2024_HFWD_38028_1,MCH/HMS/2022/264/116,"Comprehensive Annual Operational and Maintenance Contract for Services of Fire Fighting and Fire Detection System under HMS, GMCH, Guwahati-32","Comprehensive Annual Operational and Maintenance Contract for Services of Fire Fighting and Fire Detection System under HMS, GMCH, Guwahati-32",Services,Open Tender,Item Rate,Fire & Safety,No,No,NA ,15-Jul-2024 05:30 PM,18-Jul-2024 01:00 PM ,365.0,No ,No,Online,29-Jul-2024 04:00 PM,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD,"GMCH, Bhangagarh, Guwahati",781032.0,2.0,,M/S Simanta Choudhury,"2,739,960",Rejected-Technical,09-Sep-2024,,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD
2024_ICD_37781_1,APL/CnP/Elect/2024-25/304,"ANNUAL CONTRACT OF INSTALLATION OF ENERGY METERS AND PREPARATION AND SUBMISSION OF MONTHLY BILLS IN APL, TOWNSHIP","ANNUAL CONTRACT OF INSTALLATION OF ENERGY METERS AND PREPARATION AND SUBMISSION OF MONTHLY BILLS IN APL, TOWNSHIP",Services,Open Tender,Item Rate,Miscellaneous Services,No,No,NA ,28-Jun-2024 11:00 AM,NA ,180.0,No ,No,Online,30-Jul-2024 03:00 PM,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department,APL Namrup,786623.0,2.0,,M/S BAGLARI ELECTRICALS,"173,711",Accepted-AOC,13-Sep-2024,,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department
2024_ICD_38197_1,APL/CnP/066/PPE/Pro/2425/852,Complete Set of coupling for STG,Supply of Complete Set of Coupling for STG in CPP Unit,Goods,Single,Item Rate,Supply of Materials,No,No,NA ,26-Jul-2024 04:00 PM,NA ,120.0,No ,No,Online,21-Aug-2024 11:00 AM,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department,"APL, Namrup",786623.0,1.0,"72,29,365",MASCOT DYNAMICS PVT. LTD.,"9,355,281",Accepted-AOC,27-Sep-2024,,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department
2024_ICD_38198_1,APL/CnP/064/PPE/Pro/2425/850,Complete Set of coupling for NG and Syn Gas Compressor,Supply of Complete Set of coupling for NG and Syn Gas Compressor,Goods,Single,Item Rate,Supply of Materials,No,No,NA ,27-Jul-2024 11:00 AM,NA ,120.0,No ,No,Online,17-Aug-2024 11:00 AM,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department,"APL, Namrup",786623.0,1.0,"87,11,505",MASCOT DYNAMICS PVT. LTD.,"11,273,268",Accepted-AOC,27-Sep-2024,,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department
2024_ID_37371_1,HJDI(T)/118/2022/20 dated 15/03/2024,SOLAR POWERED MDTWS (3 POINTS) AT HAJO LAC UNDER SOPD-G FOR THE YEAR 2023-24,SOLAR POWERED MDTWS (3 POINTS) AT HAJO LAC UNDER SOPD-G FOR THE YEAR 2023-24,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,16-Mar-2024 04:00 PM,NA ,180.0,No ,No,Online,08-Apr-2024 04:00 PM,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept||Kamrup Circle||Hajo Jalukbari Division,HAJO,781102.0,2.0,"1,03,96,409",MUKUTA NANDA BHATTACHARJYA,"9,356,768",Rejected-AOC,09-Sep-2024,,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept||Kamrup Circle||Hajo Jalukbari Division
